PRESSURE_INLET;TEMPERATURE_INLET;INLET_QV;EXHAUST_PRESSURE;EXHAUST_QV;Efficiency
70.59999545;418.1065;1.889269372;0.0595;36.31539;0.920559177
62.999979;485;1.897880877;0.08199;16.18489;0.898844302
61.00000099;485;3.247803726;0.04627;33.48647;0.913244171
57.99999965;482;3.408883869;0.04649;33.58144;0.907865425
102.9688443;535;2.191983816;0.08496;23.79614;0.892062386
102.9688443;535;2.190015838;0.08496;23.79886;0.892025441
102.9688443;535;2.189884595;0.06348;13.29692;0.851125469
125.9999982;538;2.079702832;0.091;16.90722;0.895224987
102.9689522;535.0004;2.287105337;0.08934;25.95228;0.898880304
102.9689522;535.0004;2.287105337;0.08934;25.95228;0.898880304
108.0004011;545.5;1.15271056;0.1;32.43264;0.893297136
108.0004011;545.5;1.15271056;0.1;32.43264;0.893296217
106.0000014;540;1.168506492;0.09503;32.56281;0.889929952
106.0000014;540;1.008248957;0.09425;27.68975;0.894474164
106.0000014;540;1.168506492;0.09501;32.54614;0.892055092
103.999994;505;11.0054976;0.04787;40.28153;0.876909614
103.999994;505;11.0054976;0.04787;40.28153;0.876909614
48.00002136;399.2;4.093588176;0.1;58.89444;0.896580942
48.04999353;399.1777;4.047468024;0.095;58.03306;0.896743567
88.00036604;565;2.959636069;0.0426;78.67444;0.904036224
119.9999946;565.6;2.14844686;0.045;79.82964;0.907262288
134.9999718;565;2.577655035;0.1122;31.97053;0.915969126
80.10000131;539.5;1.758618821;0.0553;45.12183;0.911491486
77.79999866;539.5;1.806207046;0.0535;44.19556;0.91981125
125.9999972;538;2.081011633;0.09106;16.92528;0.886371349
85.99999577;533;4.24432311;0.0483;124.32947;0.924382435
48.99999968;400.5455;4.048824153;0.1;59.47128;0.900324153
48.99999565;418.8;3.98088001;0.1;57.85283;0.902611501
48.99999565;418.8;3.953660589;0.1;58.10506;0.901608284
48.99999565;418.8;3.953660589;0.1;58.10492;0.90159664
48.99999565;418.8;3.953660589;0.1;58.10592;0.90169324
57.99999965;397;0.841898641;0.10187;13.62781;0.866044818
70.00000499;428.402;1.551105515;0.1;30.60233;0.902463384
49.99999936;400;2.492207799;0.084;37.84131;0.903445337
49.99999936;400;2.43435316;0.07804;36.99681;0.919179299
49.99999936;400;2.44407378;0.084;37.10386;0.922412748
59.99999728;397;0.586480822;0.1;8.00386;0.810233611
136.3000002;538.4;1.006406907;0.047;26.10117;0.779251943
136.3000002;538.4;1.003907553;0.047;26.03194;0.779242104
136.3000002;538.4;1.002935554;0.047;26.04425;0.778527938
27.90280241;310;2.756777576;0.10159;16.58403;0.858340326
125.9999972;538;2.0901429;0.09232;17.29897;0.883420959
70.00000251;459.6049;0.58728939;0.0498;2.53781;0.735869675
70.00000251;459.6049;0.58728939;0.1;0.80564;0.68105511
90.99999472;520;1.326460223;0.04999;42.20492;0.897369538
90.99999472;520;1.326460223;0.04992;42.21006;0.897368137
70.60003468;418.106;1.889267057;0.0583;36.33667;0.893727616
70.59999545;418.1065;1.889269372;0.0583;36.17292;0.901185836
70.59999545;418.1065;1.889269372;0.0583;34.63733;0.841534439
70.59999545;418.1065;1.889269372;0.0583;34.63733;0.841534439
40.74000145;378;2.387910368;0.07;28.31953;0.905200331
136.3000002;538.4;1.006059747;0.047;25.97644;0.778531125
72.00000261;427;1.949267045;0.075;36.184;0.910429389
72.00000261;427;1.949267045;0.075;36.37589;0.910784866
72.00000261;427;1.949453984;0.075;36.15694;0.909895834
72.00000261;427;1.949453984;0.075;36.14978;0.908505611
40.99999536;400;0.705550177;0.13;8.122;0.845304766
40.00000145;418;2.485933162;0.15;25.83531;0.896256475
40.00000145;418;2.494359969;0.09;14.88117;0.881277976
64.00000232;487;2.152647225;0.181;41.07858;0.867979291
136.3000002;538.4;1.006059747;0.047;25.97644;0.778531125
57.13999568;407.6;1.525351946;0.2;27.41025;0.842600244
72.00000261;427;0.962552428;0.141;15.54975;0.876600995
72.00000261;427;0.962552428;0.141;15.54967;0.876612243
72.00000261;427;0.965968562;0.142;16.51903;0.878524317
43.99999669;398;1.48536813;0.1;17.00617;0.876112541
72.00999559;540;2.024253997;0.1537;44.75697;0.918033081
129.9999984;540.0038;2.762510554;0.056;68.07447;0.920567145
69.99996577;470;1.610689676;0.07;27.24428;0.886172526
69.99999519;470;1.60941758;0.07;27.10489;0.885047085
129.9999984;540.0038;2.807973724;0.056;68.95361;0.912387835
72.00000261;518;12.81534159;0.0958;283.64056;0.929230892
99.99993989;522.0002;1.653062601;0.0796;35.27406;0.91593575
76.49999971;540;1.805428208;0.0529;43.99528;0.920006963
14.30790235;410.4;4.034571451;0.19996;18.40719;0.887220817
62.99999861;482;2.760242763;0.0517;5.44133;0.817026545
121.6786773;565.4444;3.148647383;0.08149;27.44272;0.909697972
77.39999521;538;0.734690422;0.07235;16.09539;0.880174346
129.9999984;540.0038;2.818092846;0.056;68.92083;0.912437965
62.99999861;482;2.760242763;0.088;13.92619;0.883063645
69.12000251;416.9179;2.006225012;0.0536;37.19567;0.899418406
69.12000251;416.9179;1.996889659;0.0536;37.10561;0.899514981
55.0100011;415.4189;3.412583477;0.08989;46.32236;0.925845621
73.50000818;438.7141;2.617385425;0.1;52.14131;0.876043123
38.00000383;348;0.764345984;0.055;8.20775;0.855645806
38.00000383;348;0.764347383;0.055;8.20947;0.838969851
64.2199949;486.1;3.143936618;0.154;19.70119;0.914292104
61.00000066;482;3.156847948;0.1;13.92619;0.909661638
99.99993989;522.0002;1.70704224;0.08332;36.56867;0.915332783
103.0002256;507;1.001082701;0.097;22.46153;0.896420549
76.71352971;538;0.741624112;0.0761;13.45067;0.896007273
76.71352971;538;0.741624112;0.07635;13.45783;0.884581272
62.99999861;461.9952;0.487412977;0.08;5.95094;0.814065286
62.99999861;461.9952;0.487412977;0.08;7.70658;0.810286108
62.99999861;461.9952;0.493760497;0.08;7.84842;0.808148127
64.99999623;465;0.480027391;0.08;7.82369;0.806835411
48.04999353;399.1777;4.047468024;0.095;58.02661;0.896733995
48.99999565;400;4.018120011;0.095;58.73436;0.896200255
69.99999519;470;1.60941758;0.07;27.10706;0.885016099
49.99998956;400;3.95241542;0.1;55.61722;0.893153933
49.99998956;400;3.95241542;0.1;55.89778;0.892812514
49.00000546;400;4.018282202;0.11292;58.4575;0.896616719
49.00000546;400;4.018282202;0.21;58.4575;0.903033956
49.00000546;400;4.018282202;0.145;58.4575;0.904315432
48.99999565;400;4.013194028;0.15;59.22703;0.895108085
49.00000546;400;4.018282202;0.23;60.90083;0.907846801
88.2599971;540;2.379071195;0.13;17.76803;0.874536139
90.00000082;540;1.590472564;0.1299;44.60936;0.913521259
102.969825;535.004;1.756652384;0.21909;33.43383;0.904293074
102.969825;535.004;1.761469573;0.20223;33.43272;0.900415327
67.19997106;416.805;2.204274492;0.0459;39.88417;0.894084751
63.04999291;413;2.2081791;0.055;35.25139;0.899854986
50.99997366;480;3.980088333;0.1451;14.66419;0.877293725
84.99999205;507;1.12459843;0.04201;22.45711;0.858046148
99.99999873;523;1.654526255;0.086;35.32967;0.921946408
99.99993989;522.0002;1.705032442;0.0796;36.54006;0.917024913
99.99993989;522.0002;1.653013182;0.0796;35.27319;0.915935126
99.99993989;522.0002;1.68310938;0.05318;35.41553;0.904238917
40.99999536;400;0.355669965;0.13;3.937;0.804392111
102.969825;535;1.65645556;0.15691;29.03194;0.875292446
102.969825;535.004;1.634445088;0.15691;26.42875;0.861355894
102.969825;535.004;1.634445088;0.15691;19.48431;0.901073622
70.37000009;538;1.033833303;0.0737;14.67761;0.87982051
84.79999523;538;0.755354701;0.07703;13.84825;0.878656379
79.50000105;565;1.836172928;0.1291;44.49106;0.915338432
62.99999861;482;2.760242763;0.18;16.2545;0.909374628
14.00000296;352;6.332683882;0.15;31.56839;0.891202297
79.50000105;565;1.816189269;0.1291;44.53106;0.914418564
40.00000145;418;2.494444154;0.11;25.72186;0.890568802
69.99999519;470;1.60941758;0.07;27.00742;0.89425412
99.99993989;522.0002;1.729061072;0.08496;37.05917;0.91592755
99.99993989;522.0002;1.705032442;0.08321;36.43197;0.919249309
43.99999669;377;2.293853797;0.07994;28.17897;0.893290972
43.99999669;377;2.293853797;0.07994;28.19769;0.888239369
56.99999594;397;1.786453155;0.07997;27.73856;0.888816719
88.2599971;540;1.487139259;0.1;14.28044;0.898224078
90.00000082;540;1.471859573;0.1;16.58244;0.890445411
64.00000232;485.6;2.927758834;0.0942;17.34522;0.909063563
64.00000232;485;3.181189874;0.1049;19.47119;0.907553806
64.00000232;487;2.885086706;0.131;17.93675;0.911312764
55.0100011;415.4189;3.413067227;0.08988;46.31922;0.92585169
55.0100011;415.4189;3.413067227;0.08989;46.32228;0.925731381
55.0100011;415.4189;3.413067227;0.08989;46.32228;0.925731381
70.37000009;538;1.033833303;0.0737;14.59172;0.883646152
88.2599971;540;2.561288346;0.13;17.67186;0.876252362
62.99999861;485;1.897881889;0.06892;17.54044;0.882715209
62.99999861;485;1.897881889;0.07241;19.30756;0.879123728
62.99999861;485;1.897881889;0.07241;19.30756;0.879123728
69.99999519;417.9;1.120914564;0.0538;20.99122;0.902961291
72.00000261;427;1.158505203;0.06215;20.59619;0.897556198
101.0000024;497;6.698852239;0.04231;26.97647;0.911815499
48.99999565;397;7.470611443;0.11;98.76406;0.891748579
62.99999861;482;2.983178612;0.10848;17.43617;0.907040452
62.99999861;482;2.972761108;0.10848;17.73214;0.906574417
61.89999691;421.0001;1.10098676;0.0738;18.59839;0.878011459
64.00000232;485;3.15367542;0.1162;20.85203;0.910590885
64.00000232;485;3.14994208;0.1162;20.77958;0.911786633
84.79999523;538;0.755354701;0.07706;13.85269;0.877946105
82.00000053;437;1.358557818;0.085;28.35953;0.907573163
55.00000813;415.4188;3.414596582;0.07906;46.11119;0.919685821
90.00000082;540;1.45985797;0.0478;12.5;0.860772097
101.0000024;497;6.698852239;0.04246;27.19381;0.910271848
48.99999917;400;3.901533619;0.1;58.70439;0.902755294
37.7999972;290;2.272904575;0.0633;28.97822;0.737432766
55.00000813;415.4188;3.414596582;0.07862;46.10278;0.919510962
65.55999517;538;1.003871921;0.0751;13.78003;0.874147653
70.98999612;535;9.37233377;0.1081;222.95372;0.926308979
75.00000395;525;1.021202544;0.1309;27.00203;0.886334996
64.99999623;438;2.61193271;0.068;44.37564;0.874291333
42.50000093;428;1.384809044;0.1;17.45628;0.870425936
69.99999519;509.7;1.128300846;0.0953;27.71917;0.866443346
54.99599721;415.412;3.421541494;0.08717;52.07283;0.919092858
60.81176234;480;2.816762597;0.06398;17.67128;0.904640665
73.50000387;438.7475;2.875311451;0.09;57.89383;0.912340692
48.99999968;400.5423;4.012677637;0.1;58.88136;0.904738255
54.99900785;415.4188;3.413803421;0.08708;51.85178;0.919243252
104.9999977;530;6.028644484;0.1;228.47253;0.907345829
6.302998735;305.7;5.511036217;0.101;13.11239;0.887430162
109.9999966;536.5;1.715604981;0.133;35.50017;0.914343192
99.99993989;522.0002;1.732486966;0.08472;37.04031;0.919418967
47.01324681;460;0.972605284;0.15;5.18222;0.853979114
90.00000082;540;7.297469285;0.087;229.23897;0.906489953
70.59999545;418.1065;1.903669291;0.0595;34.87269;0.843106104
72.00000261;427;1.952888156;0.075;36.25119;0.909849725
99.99993989;522.0002;1.705032442;0.0796;36.52619;0.91656186
57.99999965;398;2.914587431;0.074;49.99431;0.887672136
144.9999991;529;4.298650996;0.105;229.87578;0.862298697
90.00000082;540;7.297469285;0.087;229.239;0.906494891
99.99999873;565;2.597555958;0.045;75.18869;0.914020003
144.9999991;529;4.298650996;0.105;229.87578;0.862298697
60.13999701;423;4.217564846;0.059;63.65667;0.913133743
60.13999701;423;4.217564846;0.064;55.98058;0.926293209
41.99999907;395;0.904329342;0.06162;8.92539;0.847641077
60.81176234;474.4444;2.929828239;0.06214;16.97192;0.914665532
43.99999669;423;1.503074342;0.039;18.44964;0.894964673
99.99999873;565;2.597555958;0.045;80.43869;0.905609941
90.00000082;540;1.595107449;0.135;46.40367;0.907809533
49.99999936;424.2;4.905914652;0.0597;67.21214;0.89618316
49.99999597;424.1999;4.909832496;0.085;67.83097;0.920375505
60.81176234;474.4444;2.929828239;0.06214;16.97181;0.914664868
84.79999523;538;0.754775306;0.07702;13.83892;0.877893517
84.79999523;538;0.755354701;0.07706;13.85433;0.877943643
60.13999701;423;4.18735803;0.058;63.06483;0.912954454
14.91400235;417.9;2.271033203;0.101;10.58422;0.891537165
99.99999873;520;1.64497167;0.0796;35.39961;0.917795324
99.99999873;520;1.64221282;0.0796;35.34097;0.917822143
99.99993989;522.0002;1.731777044;0.08468;37.02533;0.919420774
69.12000251;416.9179;1.996981672;0.0595;37.11839;0.909608209
84.79999523;538;0.755354701;0.07705;13.85439;0.877972252
99.99999873;522;1.751419892;0.0796;37.57458;0.916749009
99.99999873;520;1.644976426;0.0796;35.39992;0.91779189
92.0199942;477.0826;1.475849564;0.1553;6.63781;0.86978834
90.00000082;475;1.614099653;0.2;2.25297;0.76307045
99.99993989;522.0002;1.731777044;0.08475;37.05239;0.919424635
90.00000082;540;1.604534334;0.135;46.74419;0.906871445
56.99999594;397;0.890595941;0.1052;14.72158;0.865917196
121.1888155;556.6937;1.159441338;0.08127;53.96964;0.787751633
104.47341;500;1.611637625;0.14704;11.80447;0.881512504
90.64537645;508.6667;2.983885589;0.07219;14.54747;0.903459085
92.02432874;507.2222;2.839188317;0.08467;26.00911;0.894641745
115.9999993;533;1.499876884;0.1094;62.51039;0.894525314
64.99999623;490;0.49468275;0.05629;8.04239;0.844901731
90.09999923;539.8;1.55958763;0.1359;44.51592;0.903006331
144.9999991;529;4.298650996;0.1;229.87561;0.859721934
90.00000082;475;1.569838078;0.14906;4.951;0.869150364
88.25985;535;3.592209696;0.0869;62.57167;0.907642037
101.0000024;497;6.940979428;0.04427;32.96756;0.909258259
136.2000018;564.7;1.93950314;0.04102;112.13122;0.757810185
103.0000001;506.9986;1.025161906;0.097;21.92578;0.90082589
82.99999443;538;0.784936707;0.07552;13.19769;0.876453861
84.79999523;538;0.755354701;0.07705;13.85439;0.877972252
92.02432874;507.2222;2.907284594;0.08467;17.44028;0.893088589
43.99999669;423;1.503074342;0.039;18.46631;0.896049754
43.99999669;423;1.503074342;0.039;18.40961;0.892905622
99.99999873;520;1.699324618;0.08135;36.58986;0.917826263
99.99999873;520;1.699324618;0.08135;36.58944;0.917874067
71.50000076;428.1973;1.13928355;0.08;22.288;0.903670205
58.00200021;408.0344;2.120769544;0.055;13.41111;0.890138273
88.2599971;540;2.564761635;0.143;17.73875;0.881662137
91.99999844;477.0721;1.470738127;0.1429;6.76164;0.879826409
49.9999991;410;2.040703813;0.0625;13.92656;0.883702945
54.99999718;410.0001;1.78523473;0.0889;19.73483;0.883405926
71.50000076;428.1973;1.13928355;0.08;22.30222;0.898224685
58.99999532;419;1.600447282;0.06;24.77503;0.902821945
88.24999432;525;3.186094189;0.03885;21.10939;0.90064558
80.0000029;525;1.015856;0.10453;19.25628;0.888827529
80.0000029;525;1.013739466;0.10433;19.20089;0.891570925
59.99999728;419.9999;1.458834536;0.1;25.46983;0.905657881
59.99999728;419.9999;1.458834536;0.1;25.29219;0.90605201
42.99999298;430;1.330096231;0.07788;16.68289;0.886394264
72.00000261;427;1.782359404;0.08;32.65111;0.909181837
129.9999984;540.0038;2.820288992;0.056;68.97694;0.912291965
129.6400001;540.03;2.793374352;0.059;69.69583;0.911412505
64.99999623;438;2.275120716;0.056;37.67286;0.872892133
59.99999728;419.9999;1.458834536;0.1;25.27283;0.906084891
104.9999977;540;1.071931578;0.29;11.47047;0.867686635
49.9999991;410;2.040703813;0.0625;13.92606;0.883706199
54.99999718;410.0001;1.78523473;0.0889;19.73283;0.883411501
129.9999987;540;2.306413472;0.056;59.63344;0.776934611
129.9999987;540;2.302550898;0.056;59.62906;0.777793912
112.0000011;540.0054;2.265976954;0.06033;18.19278;0.896804988
112.0000011;540.0054;2.265976954;0.05499;17.68878;0.893646839
103.0000001;506.9986;1.026802394;0.097;21.97286;0.899666168
72.00000261;427;0.963104634;0.141;15.54722;0.881013994
72.00000261;427;0.963104634;0.141;15.45561;0.873244191
72.00000261;427;0.963104634;0.141;15.54867;0.875209607
72.00000261;427;0.963104634;0.141;15.55236;0.875131617
59.99999728;420;1.406459111;0.087;26.26356;0.89894526
54.99999718;410.0001;1.739421121;0.0531;18.90517;0.874383394
54.99999718;410.0001;1.753091465;0.0852;18.87464;0.881923514
59.99999728;419.9999;1.458834536;0.1;25.27292;0.906074913
46.99999803;389;1.166407023;0.09995;19.32722;0.854906577
103.0000001;506.9986;1.026802394;0.097;21.97286;0.899666168
64.99999623;438;2.275120716;0.056;37.95106;0.871229415
127.799998;563.7;4.921848564;0.1123;30.55556;0.903391882
91.99999844;478.0605;1.473438536;0.065;6.37817;0.879486865
42.99999298;430;1.330092643;0.06744;16.55817;0.883058314
62.99999861;485;2.922570485;0.08;17.53397;0.886530068
62.99999861;482;2.921349293;0.08;17.74358;0.885281347
59.99999728;450;0.976938171;0.116;14.17425;0.886074011
54.99999832;440;2.187404834;0.07791;32.98911;0.913944001
71.50000076;428.1966;1.138287849;0.08;22.19722;0.900882881
88.2599971;540.4;2.552540358;0.2135;17.03417;0.899925911
43.4027521;421.111;1.599086281;0.12686;30.74372;0.910638859
128.859381;563.7;4.878011813;0.1123;33.33333;0.901595712
96.99999739;510;2.598301918;0.05298;13.62872;0.898059738
90.00000082;475;1.467851462;0.2;7.33608;0.873113845
54.99999718;410.0001;1.753091465;0.0852;18.89011;0.897145646
112.500003;540;2.255054682;0.05941;17.63467;0.896496298
14.38635555;411.23;3.538958465;0.11974;16.13228;0.902375806
54.99999832;440;2.187404834;0.07678;32.97431;0.912153014
88.2599971;540.4;2.759908789;0.2049;12.94444;0.891069004
43.38870897;421.1111;1.599634146;0.12686;30.74247;0.913983036
69.12000251;416.9179;2.002443646;0.0595;37.20036;0.908992848
75.00000395;474.9999;0.562450006;0.0505;9.57833;0.853106337
42.99999298;430;1.330092643;0.06738;16.35347;0.880502719
40.00000145;417.9999;2.494444154;0.2;29.26597;0.911219731
40.00000145;417.9999;2.494444154;0.2;29.25356;0.911917111
59.99999728;450;2.180549895;0.09683;36.75006;0.896002327
75.70699477;460.0047;1.359481986;0.071;21.42408;0.892985267
75.71299644;460.0001;1.354761003;0.0711;21.43028;0.892964475
75.00999693;460.0001;1.391531391;0.07268;20.56217;0.900950202
80.0000029;540;0.900272213;0.0705;22.67094;0.889476945
80.0000029;540;0.900717231;0.0775;22.685;0.893314642
141.2201628;562.8948;2.533891981;0.115;27.46967;0.909852962
128.859381;563.7;4.878011813;0.1123;30.88889;0.902840084
63.08726348;343.3333;2.096210867;0.07357;43.35564;0.87619479
63.08726348;343.3333;2.24023293;0.07357;35.09008;0.877701461
69.12000251;416.9179;2.002443646;0.0595;37.19117;0.909284629
56.99999594;397;0.886854914;0.105;14.75764;0.857990104
16.87125445;315.5556;17.56442328;0.17237;112.88358;0.909911336
49.99999597;424.1999;4.91420398;0.085;66.56389;0.872803555
75.00000395;474.9999;0.559583084;0.0505;9.8285;0.823734359
49.99999936;430;0.760098673;0.08;11.16614;0.857618921
92.99999234;544;2.67171579;0.05;75.36231;0.902608324
41.99999907;440;2.543712538;0.08;26.92206;0.902703485
40.00000145;365;0.604501969;0.083;6.30503;0.852137874
95.40000001;499.5;9.37562086;0.0692;63.56364;0.887353736
124.1499335;535;3.318817846;0.072;76.13075;0.919031164
101.9999963;520;1.745471954;0.07753;38.14303;0.913273328
99.99999873;522;1.751419892;0.0796;36.84022;0.889430627
58.99999532;419;1.600447282;0.06;24.71128;0.908569111
58.99999532;419;1.600447282;0.06;23.84239;0.850457293
125.0000033;565;2.756951124;0.204;29.64242;0.902088899
138.0000026;540;0.184757585;0.07684;5.08669;0.853959827
112.500003;540;2.255054073;0.04681;8.72394;0.900438443
90.00033424;540;1.136720645;0.03879;21.97886;0.905521871
109.6634957;514.7331;4.227602982;0.066;53.40322;0.912420588
92.02432874;507.2222;3.010418749;0.08467;24.34328;0.900072345
57.99999965;480;3.397876561;0.042;33.31494;0.914487925
129.9999915;540.1;2.831936665;0.06;69.30044;0.910454789
115.9999993;530.3;1.242927955;0.1106;52.6;0.882795148
40.71354311;419.4444;1.789330265;0.1276;31.2255;0.876783026
40.00000145;400;2.500132768;0.09022;14.81367;0.885279789
40.00000145;400;3.31603642;0.08863;24.50936;0.899393241
40.99999536;420;0.924576387;0.0683;11.7495;0.857889453
41.99999907;400;0.917935798;0.04351;8.87619;0.834833187
71.50000076;428.1966;1.13828785;0.08;22.11481;0.902786368
84.79999523;538;0.755354838;0.07701;13.84683;0.878682515
84.43121488;538;0.76991259;0.07522;13.08697;0.875308291
84.43406755;538;0.769885015;0.07516;13.05803;0.875231045
84.43407787;538;0.769884921;0.07516;13.05792;0.875227037
72.00000261;521;1.738047302;0.0586;39.41675;0.891666146
69.12000251;416.9179;2.002443639;0.058;37.14789;0.8997712
69.12000251;416.9179;2.002443639;0.058;37.15636;0.899314843
69.12000251;416.9179;2.002443639;0.058;37.21531;0.906476647
42.04422706;419.3889;1.755066887;0.10825;31.24119;0.877052477
115.5999959;513.4;0.491003575;0.11;12.09711;0.858846698
117.000003;540;1.49286245;0.063;36.55167;0.918977741
12.41500315;385.6;3.265006843;0.1011;13.36644;0.879507676
6.732098512;304.94;7.890786133;0.1061;19.84544;0.886875637
94.46999937;558.5;3.481931687;0.088;106.94781;0.922489043
107.999999;550;1.448455578;0.083;59.80403;0.787781359
40.3000163;418.8459;1.324053999;0.03408;6.08972;0.801479304
69.12000251;416.9179;2.002863791;0.058;37.168;0.907633734
125.0000033;565;2.772032626;0.115;31.09397;0.909123326
125.0000033;565;2.958356245;0.115;30.14153;0.909218021
127.0000009;572;2.941014814;0.1179;30.84689;0.909042899
127.0000009;572;2.925944889;0.1179;28.96928;0.907630944
59.99999728;540;2.198203724;0.1071;42.61092;0.890357261
127.0000009;572;2.931021074;0.1123;36.38861;0.907582883
127.0000009;572;2.941014814;0.1179;33.27303;0.909546914
127.0000009;572;2.941014814;0.1179;30.84689;0.909042899
127.0000009;568;2.932697378;0.1123;30.29378;0.908535447
85.00000186;520;1.502651418;0.0955;36.35533;0.896685378
90.00000082;475.0202;1.535018713;0.142;5.63764;0.871724509
137.1999957;568.4438;2.681944471;0.09;25.08481;0.907744997
137.1999957;568.444;2.68194517;0.09;25.09128;0.907548974
71.50000076;428.1966;1.138292451;0.08;22.18983;0.901973471
139.9997354;540;1.159721347;0.061;33.78278;0.885547978
119.9999946;535;0.963952962;0.1;24.96067;0.881862002
80.0000029;490;0.684511948;0.1;11.81247;0.858759498
153.8999949;529;1.377972196;0.0766;98.31078;0.71485942
71.50000076;428.1966;1.13828785;0.08;22.06253;0.901877254
42.04422706;419.3889;1.755066887;0.1131;31.43211;0.868951535
149.1060239;536.7222;1.349411499;0.06757;97.98639;0.783979775
41.54780464;419.4444;1.701047503;0.10522;30.41092;0.892939483
40.71354311;419.3889;1.720467647;0.10624;30.79383;0.892789441
75.00999693;460.0001;1.391531347;0.07268;20.562;0.900972763
74.99999414;460.0001;1.406572043;0.07551;20.73867;0.9009305
49.99999936;410;3.343971702;0.1;48.45683;0.899027169
127.0000009;568;2.932697378;0.1123;30.23822;0.908512596
100.0199945;545;1.62690083;0.0914;58.86181;0.788511093
100.0199945;545;1.62690083;0.0914;58.86203;0.784946519
100.0199945;545;1.62690083;0.0914;58.86206;0.784953884
90.00000082;475.0202;1.535018713;0.142;4.88628;0.864119791
94.46999937;558.5;3.481931687;0.088;106.94783;0.922407142
57.99999965;398;2.950114553;0.079;50.74481;0.89079447
49.99999936;419;3.332517732;0.0574;44.07106;0.928378808
85.00000186;520;1.800350327;0.0988;43.98375;0.889716942
111.6518773;540;1.138534039;0.0521;42.60383;0.887326277
110.9082774;540;1.145923198;0.0522;42.81364;0.88757549
112.0234683;536.4;1.143138962;0.053;43.53814;0.885094065
111.2999956;535.4;1.151007643;0.0532;43.65531;0.885348992
41.99999907;405;2.002571535;0.08992;25.17697;0.903631212
49.99999936;419;3.332517732;0.1055;45.3335;0.924821777
88.24999432;525;2.606501247;0.1332;44.67242;0.909062143
54.99999832;410;3.066741667;0.1;46.2385;0.901739399
98.98869775;544.9978;1.627824774;0.09144;58.09847;0.785604036
41.3475802;394.4444;3.094017982;0.10159;16.30697;0.888850811
27.55806924;394.4444;4.741981742;0.10159;18.49619;0.896582593
137.1999957;568.444;2.68194517;0.09;25.09161;0.907540735
98.98869775;544.9978;1.627824774;0.09144;58.09856;0.784179237
88.24999432;525;2.490128237;0.06295;40.35983;0.894720243
107.7632959;550;1.451873884;0.083;57.74978;0.785290198
