PRESSURE_INLET;TEMPERATURE_INLET;INLET_QV;EXHAUST_PRESSURE;EXHAUST_QV;Efficiency
107.7632959;550;1.451873884;0.08399;57.74978;0.785486832
87.19799574;510;1.182971844;0.10342;14.81867;0.880766865
40.3000163;418.8459;1.324053999;0.03553;7.76078;0.790548836
59.00000337;483;3.400142282;0.06599;60.63156;0.904603037
111.2999956;535.4;1.151007643;0.0532;43.65522;0.885624966
40.3000163;418.8459;1.324053999;0.0356;7.84831;0.791302315
54.99999832;410;3.161778801;0.1;45.76275;0.898993618
56.00000203;425;2.276358205;0.0517;33.20033;0.90464956
14.2000292;395.77;2.89281697;0.09483;13.37414;0.878854968
107.7632959;550;1.451873884;0.0834;57.74978;0.785246263
96.99999739;510;2.598301839;0.05275;13.51881;0.899382348
134.9996449;539.9997;0.998037692;0.036;27.34486;0.767280933
54.99999832;410;3.159124595;0.1;45.72064;0.899104616
54.99999832;410;3.126459829;0.1;49.332;0.885520569
42.37747665;400;4.362329349;0.06591;53.89704;0.905537098
26;320;0.905701773;0.11433;9.20554;0.848666324
54.99999832;410;3.276094398;0.1;51.43344;0.880085073
55.20000495;422.2;1.387564721;0.078;21.88731;0.880080056
32.03304238;315.5555556;1.38145467;0.0846;16.35637;0.847302995
53.99999461;419;2.059238089;0.0628;29.5635;0.898917275
71.50000076;428.1966;1.13828785;0.08;22.11017;0.877682619
54.99999832;410;3.277656478;0.1;51.45628;0.879871748
166;599;3.303241971;0.095;187.01099;0.754735096
54.99999832;430;0.993232055;0.0865;15.30881;0.877933756
97.08000004;540.7;1.623448931;0.0907;57.47497;0.783539557
54.99999832;410;3.127718951;0.1;48.74381;0.893696581
54.99999832;410;3.096036951;0.1;48.67053;0.89348739
66;500;3.651911749;0.21;30.79251;0.910745571
66;500;3.651911749;0.21;57.94134;0.919934497
51;412;1.384084277;0.14;29.50147;0.896803774
32.03304102;343.3888889;1.472095962;0.08453;16.40783;0.852558453
42.37517652;398.7777778;1.000768251;0.08398;12.66363;0.866137366
80.0000029;535;0.828093152;0.025;4.69528;0.766975205
80.0000029;535;0.828093152;0.025;4.73764;0.749441833
71.50000076;428.1966;1.13828785;0.08;22.06253;0.901877254
71.50000076;428.1966;1.13828785;0.08;22.07486;0.901874068
55.20000495;422.2;1.387769632;0.078;21.87097;0.877979095
39.99999165;407.0249;1.900746403;0.08;18.77494;0.892677853
57.99999965;480;3.397876683;0.042;33.25636;0.920681219
69.09999969;459;0.825792309;0.117;17.35661;0.863067552
26;320;0.90762272;0.1156;9.20335;0.81163347
59.00000337;483;3.400142282;0.06568;60.57706;0.913060446
129.9999915;540.1;2.823839031;0.06;69.43589;0.909996808
135.0000012;535;1.114777777;0.05;27.99;0.879163893
80;520;1.374582303;0.08;8.76807;0.880939563
138.9999965;538;4.154694698;0.08533;64.28747;0.90983083
117.000003;540.0006;1.489777532;0.0269;35.43086;0.903403337
56.99999594;397;3.052809785;0.08;51.46247;0.888225643
166;496.2648821;3.061972672;0.1105;194.09146;0.706252996
49.99999597;424.2;4.892850388;0.086;68.13519;0.922052946
89.31;540;1.410212564;0.1365;38.93682;0.903276014
80;540;1.435184262;0.07;38.04027;0.88651105
80;540;2.359487429;0.07;61.68012;0.906532214
26;320;0.906857713;0.11494;9.20402;0.830757404
41.99999907;413;2.042984721;0.09048;25.33644;0.904791754
56.99999594;397;3.051930303;0.08;51.44156;0.888483402
44.9999906;440;1.636407842;0.06615;20.10947;0.875861552
88.24999432;525;2.459375878;0.04853;39.95014;0.8862919
117.9999871;540;0.845833253;1.02882;1.77617;0.856741772
90;540;2.663880269;0.15;63.02641;0.909436526
98.02276027;510;5.851996528;0.06876;50.97497;0.90848065
88.24999432;525;2.458541293;0.04783;39.83397;0.886501661
137.1999957;568.444;2.68194517;0.09;25.02506;0.906469108
137.1999957;568.4438;2.681944471;0.09;25.19814;0.906000516
73.50000818;438.7146;2.617706088;0.097;51.35131;0.914991657
98.02276027;510;5.851996528;0.07686;57.24478;0.902997017
88.24999432;525;2.437057513;0.04693;39.11772;0.893713219
65.00000665;438.0001;2.281924436;0.054;38.45419;0.904921998
65.00000014;437.9001;2.381382694;0.05818;39.77211;0.906335958
117.9999871;540;0.845833253;0.75866;1.07497;0.863402173
138.9999965;538;4.154694698;0.07159;60.79119;0.904418842
138.9999965;538;4.154694698;0.07607;54.91275;0.912527801
138.9999965;538;4.154694698;0.07069;54.61731;0.909330769
108.9599916;533.3974;1.316879938;0.05226;33.30006;0.873840407
84.01000093;505;5.215619148;0.095;160.06892;0.911195675
104.7999224;536.25;0.631816274;0.036;13.44636;0.884292171
80;525;1.56944714;0.13;29.42878;0.919078769
114.9999956;540;1.492570124;0.06115;35.11106;0.880756976
86.02;489.6;2.486848324;0.1618;81.52191;0.909545862
72;485;1.109576518;0.06113;19.7692;0.878044385
72.00000261;485;1.138305512;0.06113;20.17244;0.846092228
74.49785444;564.9444;4.024197161;0.07364;70.35722;0.919341232
49.99999936;419;3.332517732;0.10369;45.07708;0.924753429
49.99999936;419;3.332517732;0.10369;45.08744;0.919775552
72.00000261;485;1.119687351;0.05786;20.59581;0.83942766
136.71;543;4.519008851;0.06;228.72981;0.753167449
137.1999957;568.4438;2.681944471;0.09;25.11644;0.905662909
49.99999936;419;3.332517732;0.10369;45.08744;0.919775552
116;528.2;0.375606941;0.0458;26.78331;0.813943762
116;528.2;0.634371055;0.0458;35.44832;0.848809126
90;540;2.665451417;0.112;63.12819;0.907712223
49.99999936;425;5.667764936;0.15;77.79869;0.926527518
59.99999728;420;1.308015408;0.04067;20.45644;0.892159532
95.69999845;527.2;5.665848281;0.0265;50.74219;0.888799292
101.8999685;511.1294;0.747557337;0.0532;16.12672;0.89461857
138.9999965;538;4.154694698;0.07214;54.90175;0.925130659
104.7999224;536.25;0.632608701;0.036;13.43961;0.884336937
114.9999956;540;1.492570124;0.06115;35.11108;0.880757266
90;475;0.856949139;0.057;8.70422;0.848965313
117.000003;540;1.49286245;0.063;36.543;0.910490569
117.000003;540;1.49286245;0.063;36.55825;0.919468935
135;565;2.085649337;0.06;17.24092;0.902220067
101;565;2.980753179;0.0481;13.24398;0.898815442
97.99999875;538.5706;0.219717993;0.059;4.08322;0.856221591
107.8000022;545.2938;1.432887166;0.0828;57.05431;0.78096683
116;528.2;0.375606941;0.0458;26.77557;0.810946228
116;528.2;0.634371055;0.0458;35.44315;0.845453451
114.9999956;540;1.492570124;0.06115;35.11039;0.880757861
101;565;2.980753179;0.0481;13.24397;0.898755675
40.99999536;387;0.476797059;0.105;5.86003;0.844417222
135;565;2.085649337;0.06;17.53761;0.903309539
78.5200029;448.5854;1.688289196;0.067;34.84675;0.908184586
59.99999728;430;4.703680367;0.1;76.53656;0.921308774
107.8000022;545.3;1.435616333;0.07646;57.12175;0.78917137
137.1999957;568.4438;2.681944471;0.09;24.97225;0.902306877
135;565;2.085649337;0.06;16.97751;0.904723936
49.99999936;425;5.667764936;0.15;77.87914;0.927633619
58.99999532;419;1.600447277;0.06;23.86144;0.848671985
54.99999832;410;2.15765092;0.1;33.45422;0.892853058
107.8000022;545.3;1.435616333;0.07646;57.12175;0.78917137
44.9999906;440;1.636407842;0.0461;10.07519;0.86749919
120;565;2.161426948;0.1298;79.04536;0.914443127
54.31000243;509.9578;4.767755672;0.06272;90.54083;0.918099152
66.89998564;418.3;2.085596952;0.145;39.06389;0.91221092
111.9997883;540;2.243527855;0.04647;3.49372;0.730310439
129.3634428;540;1.614049945;0.0725;40.92417;0.915313207
90.00004004;470;1.341141588;0.08;26.67414;0.895815995
63.99999252;475;0.741310265;0.06123;14.64058;0.843626614
91.00002414;500;0.489830379;0.06071;11.94211;0.855327127
62.99999861;485;1.897881952;0.07239;19.31;0.878854772
72.99999652;448;2.135067311;0.06;40.32847;0.903189419
54.99900785;415.4188;3.413803412;0.087;51.84739;0.92099293
128.7079497;563.7;4.884234345;0.1123;30.88889;0.907222639
84.43399929;538;0.769885641;0.07509;13.02719;0.875364212
56.00000203;425;2.276358205;0.053;33.21097;0.906152745
94.46999937;558.5;3.481931687;0.088;106.77175;0.915277995
30;400;5.229598618;0.06288;36.65878;0.916271303
30;400;5.229598618;0.06265;36.29796;0.908272317
43;450;1.386376401;0.12;15.90755;0.883594058
68;520;1.636769206;0.1;32.06215;0.910371495
101;565;2.980753179;0.11858;13.24556;0.911603682
101;565;2.980753179;0.0481;13.24397;0.898755675
101;565;2.75152618;0.05619;7.81302;0.876070817
101;565;2.75152618;0.05611;7.81123;0.879600313
101;565;2.75152618;0.0403;7.81254;0.867475506
101;565;2.75152618;0.0403;7.80889;0.871891855
90;565;1.419032536;0.0885;37.86026;0.9049401
49.99999936;419;3.332517732;0.10369;45.08744;0.919775552
49.99999936;419;3.332517732;0.10369;45.05933;0.916671997
137.92;565;5.004492375;0.23;107.7705;0.912496369
103.6000003;539.1;1.171564054;0.095;13.62836;0.899050849
50;425;5.765931507;0.1425;79.05871;0.929966692
61;480;2.524642674;0.2;45.97734;0.921695136
137.1999957;568.4438;2.681944471;0.09;24.97225;0.902306877
50;425;5.765931507;0.1425;78.52329;0.93015583
78.49999733;448.5737;1.693040325;0.09;35.57653;0.912504963
60.81176234;480;3.573071975;0.08581;34.29653;0.899837012
124.5770425;522;1.310206904;0.10347;21.3855;0.873107663
124.5637937;522;1.380312842;0.09707;20.61867;0.856063195
124.5637937;522;1.380312842;0.09704;20.73258;0.859211103
78.5200029;448.5854;1.688289196;0.067;34.99256;0.903222386
135;565;2.085649337;0.074;56.88879;0.923571601
80.0000029;525;1.567710553;0.13;29.33072;0.916590178
124.5637937;522;1.375816687;0.10021;20.45642;0.862671696
101;565;2.75152618;0.05968;49.30866;0.932233287
101;565;2.75152618;0.1848;49.33199;0.937289744
124.105626;538;2.006304272;0.08984;78.01342;0.907943798
59.99999728;460;0.375389936;0.1;5.52842;0.838580738
72.00000261;485;1.126692592;0.0584;20.73339;0.833896646
72.00000261;485;1.120509336;0.05794;20.58811;0.836335754
101;565;2.75152618;0.05969;49.31087;0.931866667
101;565;2.75152618;0.1848;49.33367;0.93691954
89.52;565.02;1.445974817;0.08573;38.14562;0.91361973
14.99999687;318;6.190304374;0.0898;34.76092;0.893430035
124.5637937;522;1.380700865;0.1007;20.60894;0.863339895
138.9999965;538;4.154694698;0.07214;54.90175;0.925130659
138.9999965;538;4.154694698;0.07213;54.87189;0.924784469
59.99999728;460;0.375389936;0.1;5.52842;0.838580738
108.3699941;533.4;1.321467437;0.03725;20.97461;0.878424143
89.96;564.58;1.445332203;0.08404;38.35149;0.912893192
135;565;2.085649337;0.074;56.88692;0.923715012
61.00000099;485;3.932108564;0.05;41.36422;0.926377531
40.3000163;418.8459;2.681094165;0.03562;15.97569;0.900750245
57.99999965;499;4.234746723;0.05;40.68453;0.929138103
43;450;1.386375305;0.10968;15.90754;0.879991101
43;450;1.386375305;0.10968;15.90754;0.880146154
110;510;3.911954372;0.10144;170.03119;0.895526375
58;450;4.638003291;0.04993;20.53341;0.917928459
108.3699941;533.4;1.321467437;0.03699;21.61653;0.886120706
72;485;1.082739014;0.0404;19.78859;0.85803932
90;564.9;1.445332963;0.08404;38.48501;0.908974605
78.5200029;448.5854;1.688289196;0.067;34.99256;0.903222386
42.18792391;390;2.703046516;0.10099;30.8975;0.901441906
42.18792391;390;2.703046516;0.12062;30.89753;0.909884149
61.89999691;421.0101;1.088100119;0.0738;18.31928;0.878844401
55.99999223;397;1.24204552;0.061;17.86019;0.874352321
116;528.2;0.644141883;0.0549;35.77342;0.852938248
116;528.2;0.35280834;0.0549;27.9737;0.815877866
90.00000082;530;4.106372757;0.0677;126.46164;0.906569934
80.0000029;450;2.673810172;0.1;56.06675;0.917191033
90;524;3.906243401;0.1055;125.62442;0.901247341
111.4;585.3;5.535475888;0.112;83.46136;0.88490524
96.99999739;510;2.598301839;0.0527;13.49572;0.899437618
116;528.2;0.357693755;0.0549;27.81234;0.816826481
116;528.2;0.68371374;0.0549;34.53378;0.858990586
110;510;3.911954372;0.10277;170.03115;0.896191046
85.99999577;533;4.244323246;0.0483;124.32947;0.924382435
72.00000261;524;10.24672475;0.0483;249.0995;0.90936151
90.00000082;524;3.998155233;0.0483;127.01225;0.901864585
124.5637937;522;1.449718369;0.11871;25.77961;0.86724566
61.9999949;446;4.247711605;0.05;118.27767;0.865222276
55.99999223;397;1.24204552;0.061;18.43364;0.872161299
55.99999223;397;1.241974915;0.11;18.82278;0.886123322
89.99999101;510;1.140206732;0.04748;14.59533;0.881141402
40.3000163;418.8459;2.681094165;0.03409;12.14136;0.911309995
90.00000082;530;4.106372757;0.0738;126.46161;0.911514078
120;581.8;5.120265574;0.139;79.57076;0.894601218
49.99999936;430;1.758341683;0.0424;22.06017;0.864622803
99.26354074;510;6.145871064;0.05279;55.40904;0.8836628
62.052813;398.8888889;0.628972738;0.05441;5.67386;0.727692656
62.052813;398.8888889;0.628971727;0.04321;5.67384;0.721853187
26;320;0.906857714;0.11495;9.20402;0.830335036
26;320;0.907580214;0.11459;9.20334;0.84043163
70.00000499;428.2712;2.209580438;0.1;42.66783;0.911092171
101;565;2.75152618;0.05969;49.31087;0.931866667
85;525;5.470297335;0.0847;165.28328;0.900567932
85;513.7;5.172873135;0.1177;161.45681;0.911408886
85;513.7;5.172650704;0.0856;161.47296;0.89766062
89.96;564.58;1.445332203;0.08404;38.34201;0.911800963
55.99999223;397;1.24204552;0.061;18.43569;0.872681278
60.00000357;423;1.109061591;0.045;17.66608;0.894872334
47.38999869;422.7;1.414989391;0.0503;17.99044;0.911075795
80.0000029;450;2.673810172;0.1;56.21667;0.915445473
49.99999936;425;5.686455426;0.15;77.84661;0.927978423
110;510;3.911954372;0.103;170.03957;0.890679304
99.99998042;539.6189;0.224490799;0.0568;4.26769;0.85510914
69.5;483.4646407;1.168384115;0.0412;20.64007;0.821500705
37.7;398;1.074570376;0.15;12.10356;0.886508371
46.88434821;308.3889;9.875554401;0.06868;165.15167;0.650719018
46.88434821;308.3889;9.875592044;0.06868;165.17758;0.651742363
30;400;5.244880544;0.06033;15.41389;0.928255126
30;400;5.244880544;0.06044;15.41326;0.923162952
90;565.2;2.380028392;0.094;9.80256;0.891462853
90;565.2;2.380028392;0.094;9.80256;0.891462853
120;581.8;5.120265574;0.139;79.62238;0.890716475
42;380;1.523055436;0.127;20.02103;0.890461404
96.99999739;510;2.598301839;0.0527;13.49572;0.899437618
65.00000665;438.0001;2.36065096;0.054;40.00939;0.867304323
65.00000665;437.9401;2.333955836;0.056;39.63839;0.869990966
120;582.1;5.143138449;0.117;80.34142;0.905399992
94.99998996;564.9901;1.354419407;0.0816;37.87236;0.916090368
87.99999339;475;2.955427363;0.06193;11.90967;0.886886984
108.3699941;533.4;1.321467437;0.03683;21.51806;0.892683578
57;377;0.514247204;0.08;8.64015;0.860385796
86.73604306;487.0555556;9.162047365;0.14686;145.47923;0.90670902
86.73604306;487.0555556;9.162047365;0.14686;145.47923;0.852934924
108.3699941;533.4;1.321467437;0.03695;21.41797;0.883640496
61.00000099;425;0.773676592;0.071;5.91692;0.848197431
120;582.1;5.143138449;0.117;80.74134;0.89629003
57;377;0.518233141;0.08;8.72322;0.860535883
61.00000099;425;0.679856408;0.05716;7.26617;0.857355366
57.99999965;498;4.233051409;0.08;41.03647;0.926591567
116;528.2;0.357693755;0.0549;27.8129;0.816453806
116;528.2;0.68371374;0.0549;34.53378;0.858990742
72.99999652;441;2.089597122;0.06;37.78256;0.90101487
73.50000458;438.2899;2.86653235;0.09;57.08314;0.911786646
120;580.1;5.163420972;0.118;81.89927;0.897249178
110;510;3.911954372;0.103;170.02818;0.894311757
99.26354074;510;5.522274728;0.04759;39.45708;0.901410852
87.99999339;475;2.955427363;0.06167;11.94072;0.898310134
41.99999907;400;1.936712334;0.1;35.69358;0.870340726
84;540;2.934975612;0.091;17.51978;0.864476142
124.5637937;522;1.449718369;0.11871;25.77961;0.86724566
116;528.2;0.357693755;0.0549;27.81251;0.817030955
116;528.2;0.68371374;0.0549;34.53338;0.859641034
116;528.2;0.357693755;0.0549;27.83231;0.805055078
116;528.2;0.68371374;0.0549;34.56305;0.850903717
138.9999965;538;4.108895299;0.08133;69.20175;0.922987699
59.99999728;425;0.725644704;0.052;11.37167;0.874762908
59.99999728;425;0.725644704;0.052;11.37164;0.874763246
96.99999739;510;2.598301839;0.0527;13.49572;0.899437618
84;540;2.774713308;0.091;13.77463;0.873648593
56.50000389;482;4.242706132;0.08;40.83594;0.925531808
59.99999728;425;0.725644704;0.05216;12.04431;0.87641451
65.00000665;437.9401;2.333955836;0.056;39.08433;0.871461898
116;528.2;0.357693755;0.0549;27.81154;0.804878767
116;528.2;0.68371374;0.0549;34.53821;0.850982863
58;450;4.606810199;0.04219;20.79473;0.914437166
62;478;1.742561753;0.105;41.74811;0.91999356
116;528.2;0.68371374;0.0549;34.53814;0.847161691
116;528.2;0.357693755;0.0549;27.8097;0.808489889
41.75812669;490.5556;2.295783823;0.06549;27.94164;0.918865208
58;450;4.606810199;0.04219;20.79473;0.914437166
54.99999832;404.4376;0.878946234;0.05035;13.65069;0.783111099
110;510;3.911954372;0.09651;170.02813;0.893361864
90;475;0.945167182;0.064;10.69602;0.861797183
58;450;4.606180652;0.04043;21.17909;0.912532714
58.00000946;420.0042;0.74563615;0.052;11.169;0.877216742
59.6186853;490.5556;2.56114122;0.08101;43.23714;0.916481014
135;575.75;4.690999695;0.1337;89.83109;0.897898237
108.3699941;533.4;1.321467437;0.03678;21.46286;0.89444357
90.11000201;565.5;2.826432251;0.04714;75.54653;0.911417781
90.11000201;565.5;2.826432251;0.04714;75.54653;0.911417781
85.99999577;550;2.950648502;0.04719;76.20494;0.911259282
85.99999577;550;2.950648502;0.04719;76.20494;0.911273271
62;478;1.625128563;0.5;39.5272;0.927338058
40.3000163;418.8459;2.739890677;0.04331;12.88517;0.88340065
135;575.75;4.690999695;0.1337;89.83109;0.897898381
101;565;2.747916306;0.05919;48.621;0.931680313
53.50000256;408.5099;3.053229777;0.09;44.62833;0.916235938
56.50000389;482;4.237816344;0.05;40.58789;0.924639136
135;575.75;4.690999695;0.1337;89.83468;0.893007713
49.99999597;424.2;4.892850388;0.086;68.13519;0.922052946
40.3000163;418.8459;2.777385804;0.04347;12.94686;0.88240399
107.4020385;500;1.535169308;0.10483;18.27556;0.870145664
120;580.1;5.163420972;0.118;81.96427;0.897174227
120;580.1;5.163420972;0.118;81.94515;0.89761272
120;583;5.128701882;0.117;81.24004;0.897505789
96.99999739;510;2.598301839;0.05274;13.46892;0.894841378
90;475;0.945099677;0.064;10.69602;0.849201447
90.5;538;4.165110855;0.04549;91.28511;0.918165836
85;512.67;5.190931094;0.0856;163.01414;0.896454686
120;583;5.128701882;0.117;81.23624;0.897541559
54.99999832;404.4376;0.843465149;0.05035;13.22986;0.785614905
74.99999414;460.0001;1.430791402;0.07562;21.23047;0.902012226
73.50000458;438.2899;2.86653235;0.09;57.07881;0.912272578
73.50000458;438.2899;2.86653235;0.09;57.07881;0.912272578
73.50000458;438.2899;2.86653235;0.09;57.06772;0.911859343
85.99999577;550;2.950648502;0.04719;76.20492;0.91126977
89.98999803;565;2.844198763;0.04711;75.46603;0.911522513
135;575.75;4.690999695;0.1337;89.80149;0.899007665
99.26354074;510;4.928474142;0.0572;37.97306;0.908036736
99.26354074;510;4.928474142;0.0572;37.97306;0.908037953
58;450;4.92246156;0.03951;20.33958;0.915176278
135;564.59;1.603461785;0.07;35.97609;0.915809454
59.6186853;490.5556;2.56114122;0.08093;43.23683;0.919074758
52.7106751;412.777;1.792204136;0.06641;30.51658;0.910065482
70.6;483.9651325;0.90380429;0.03583;16.20257;0.882408106
52.7106751;412.777;3.584406716;0.06641;61.14183;0.907341119
95.99999368;510;2.908825798;0.05686;17.64569;0.894966041
58.91596038;441.111;1.823459781;0.06602;29.89356;0.912126146
89.95999949;565;2.841800206;0.04703;75.37183;0.913032098
85;512.67;5.190931094;0.0856;163.01451;0.892370854
61.89999691;421.0101;1.088100119;0.0738;18.31925;0.878842976
31.12994537;278.7222;7.568758162;0.0655;86.96083;0.894555624
89.99999101;510;1.140206732;0.04768;14.11636;0.888784997
135;576.36;4.793409858;0.1585;91.11528;0.905352187
58.98490113;441.111;1.816218526;0.07143;33.95147;0.908768004
65;447.4981613;1.501209113;0.66416;1.9426;0.875178149
58.22648424;441.111;1.890565638;0.0724;34.83494;0.908933893
60.0000001;423;1.109061656;0.045;18.19911;0.894933736
90;475;0.945099867;0.064;10.69602;0.848922995
61.00000099;425;0.679856408;0.05716;7.26619;0.857355715
87.99999339;475;2.805151396;0.08173;18.10347;0.868359394
95.99999368;510;2.908825798;0.05686;17.64553;0.894940843
60.9976359;482.2222222;2.519576019;0.19995;45.38127;0.924360634
73.50000458;438.2899;2.86653235;0.09;57.06772;0.911859343
73.50000458;438.2899;2.866543734;0.09;57.08792;0.911847695
73.50000458;438.2899;2.866543734;0.09;57.08792;0.911847695
73.50000458;438.2899;2.866543734;0.09;57.09278;0.921150324
85;511.66;5.334538253;0.0856;165.49735;0.892261787
140.4499979;566;5.090797979;0.10918;235.97131;0.903798081
54.99999832;404.4376;0.843465149;0.08598;13.43783;0.821818353
58.22648424;441.111;1.909472325;0.06984;33.94411;0.906722473
99.26354074;510;4.928474142;0.0572;37.97306;0.908037953
60.81176234;480;2.956873046;0.06856;22.90625;0.898138554
60.81176234;480;2.956873046;0.06856;22.90625;0.898145865
50;400;1.526338049;0.1016;26.43301;0.875695025
124.105626;538;2.006304272;0.08984;78.01314;0.90857637
120;582.9;5.079923222;0.116;79.73829;0.895756816
49.99999936;419;3.332517732;0.10369;45.05614;0.918082361
49.99999936;419;3.339679422;0.10369;45.03581;0.917380381
89.95999949;565;2.841800206;0.04703;75.37458;0.913037248
90.00000082;565;2.840466774;0.04697;75.37436;0.912828025
161.2;600;3.085443006;0.0573;167.55426;0.780791128
138.9999965;538;4.342906441;0.06888;67.702;0.917507733
140.4499979;566;5.090797979;0.10262;236.17983;0.909073436
135;565;2.085649337;0.074;56.88692;0.923715012
135;564.6;2.090300482;0.0737;56.93647;0.923723301
56.50000389;482;4.237816344;0.05;41.64125;0.923811835
55.99999223;397;1.240979381;0.06128;18.62147;0.871182173
60.0000001;423;1.109061656;0.045;18.18842;0.894030498
56;420;2.453645973;0.03384;4.48319;0.881774524
90.5;538;4.165110855;0.03353;91.5124;0.897341115
124.5637937;522;1.365678182;0.11267;23.81681;0.861597518
124.5637937;522;1.365678182;0.11267;23.81681;0.861597518
124.5637937;522;1.365678182;0.11267;23.81681;0.861597518
54.99999832;404.4376;0.843465149;0.08621;13.43914;0.82200098
60;480;1.668187409;0.0852;36.77296;0.901103135
56.50000389;482;4.237816344;0.05;41.61228;0.923805364
61.00000099;485;3.932108564;0.05;41.36411;0.926382344
61.00000099;485;3.927576744;0.05;41.28192;0.92643689
63.69999729;425;0.58014952;0.06539;9.77667;0.832849718
61.00000099;425;0.67629532;0.05733;7.37125;0.838559725
70.6;483.9651325;0.90380429;0.03576;16.15776;0.884441559
58.22648424;441.111;1.890565638;0.06946;33.599;0.908494198
58.22648424;441.111;1.890565638;0.07124;33.62919;0.908811311
74.99999414;460.0001;1.342126296;0.07132;19.99678;0.903922015
120;582.9;5.079923222;0.116;79.72964;0.895739343
85;511.66;5.334538253;0.0856;165.49735;0.892261787
58.30000469;414.4485;1.157543549;0.05991;17.9885;0.901316633
124.5637937;522;1.368882912;0.10512;22.67289;0.862150904
40;399.26;3.136934838;0.05;33.6861;0.893234292
40;399.26;3.136934838;0.12;33.6867;0.901392752
42;400;1.045824599;0.06;15.035;0.869674275
120;582.9;5.079923222;0.116;79.68611;0.899110229
124.5637937;522;1.369965802;0.10804;22.71275;0.863359228
85.04299421;538;2.127591541;0.13266;28.24194;0.886133715
47.38999869;422.7;1.415060407;0.05039;18.12106;0.9080357
85.04299421;538;2.127591541;0.13266;28.24194;0.886133715
162.9513;564.0608999;1.68362772;0.07;57.6962;0.912518679
58.8;449.2881044;1.123974748;0.05;8.55397;0.870723396
40;400;0.403996111;0.04568;3.34889;0.803420814
90;524;3.80514063;0.0551;122.24631;0.902503233
61.00000099;425;1.220177727;0.11603;18.37881;0.86690599
61.00000099;425;0.67629532;0.05733;7.37019;0.838682389
54.99999832;404.4376;0.843465149;0.08621;13.43908;0.822002467
42;400;1.258862943;0.09;14.06949;0.87679129
60.0000001;423;1.109061656;0.045;18.03053;0.875720734
100;520;0.407611429;0.08;15.01055;0.850644036
89.62000294;540.7;6.410641113;0.0843;191.36617;0.910476519
93;490;6.280273921;0.0563;61.33482;0.920777841
101.28;540;7.642385465;0.09414;261.32711;0.927875124
85.04299421;538;2.216347947;0.11752;24.75153;0.883445195
99.99999873;525;1.43438672;0.08007;29.66944;0.903028364
94.99998996;564.9901;1.354419407;0.0816;38.12994;0.917141588
94.99998996;564.9901;1.354419407;0.0816;38.13594;0.920867214
72;427;1.332698834;0.105;24.9134;0.885131541
